movieId,title,genres,streaming
27176,Style Wars (1983),Documentary,None
27178,In July (Im Juli) (2000),Comedy|Romance,None
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,None
27193,Taxi 2 (2000),Action|Comedy,None
27246,If These Walls Could Talk 2 (2000),Drama|Romance,None
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,None
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,None
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,None
27306,Bartleby (2001),Comedy|Drama,None
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,None
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,None
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,None
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,None
27329,Paradise Lost 2: Revelations (2000),Documentary,None
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,None
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,None
27370,Late Night Shopping (2001),Comedy,None
27373,61* (2001),Drama,None
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,None
27408,Ripley's Game (2002),Drama|Thriller,None
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,None
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,None
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,None
27434,Darkness (2002),Horror|Mystery,None
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,None
27450,Blueberry (2004),Adventure|Western,None
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,None
27478,Ali G Indahouse (2002),Comedy,None
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,None
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,None
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,None
27513,Dog Days (Hundstage) (2001),Drama,None
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,None
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,None
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,None
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,None
27555,Fubar (2002),Comedy,None
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,None
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,None
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,None
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,None
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,None
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,None
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,None
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,None
27627,Oasis (2002),Drama|Romance,None
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,None
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,None
27664,"Brown Bunny, The (2003)",Drama,None
27667,Ju-on: The Curse (2000),Horror,None
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,None
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,None
27685,Bring It On Again (2004),Comedy,None
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,None
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,None
27695,Nicotina (2003),Action|Comedy|Drama,None
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,None
27705,In Hell (2003),Action|Drama|Thriller,None
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,None
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,None
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,None
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,None
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,None
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,None
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,None
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,None
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,None
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,None
27751,Salem's Lot (2004),Drama|Horror|Mystery|Thriller,None
27762,Comic Book: The Movie (2004),Comedy,None
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,None
27769,Down to the Bone (2004),Drama,None
27772,Ju-on: The Grudge (2002),Horror,None
27773,Old Boy (2003),Mystery|Thriller,None
27776,Red Lights (Feux rouges) (2004),Drama,None
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,None
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,None
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,None
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,None
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,None
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,None
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,None
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,None
27808,Spanglish (2004),Comedy|Drama|Romance,None
27815,"Chorus, The (Choristes, Les) (2004)",Drama,None
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,None
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,None
27821,"Interpreter, The (2005)",Drama|Thriller,None
27822,Open Water (2003),Drama|Thriller,None
27826,Touch of Pink (2004),Comedy|Drama|Romance,None
27829,Slasher (2004),Documentary,None
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,None
27831,Layer Cake (2004),Crime|Drama|Thriller,None
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,None
27837,Flight of the Phoenix (2004),Action|Adventure,None
27838,Mean Creek (2004),Drama|Thriller,None
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,None
27846,"Corporation, The (2003)",Documentary,None
27850,"Yes Men, The (2003)",Documentary,None
27865,Azumi (2003),Action|Adventure|Drama|Thriller,None
27866,In My Father's Den (2004),Drama,None
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,None
27873,Metallica: Some Kind of Monster (2004),Documentary,None
27878,Born into Brothels (2004),Documentary,None
27879,DiG! (2004),Documentary,None
27882,Riding Giants (2004),Documentary,None
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,None
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,None
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,None
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,None
30707,Million Dollar Baby (2004),Drama,None
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,None
30749,Hotel Rwanda (2004),Drama|War,None
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,None
30803,3-Iron (Bin-jip) (2004),Drama|Romance,None
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,None
30812,"Aviator, The (2004)",Drama,None
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,None
30818,Beyond the Sea (2004),Drama|Musical,None
30820,"Woodsman, The (2004)",Drama,None
30822,In Good Company (2004),Comedy|Drama,None
30825,Meet the Fockers (2004),Comedy,None
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,None
30848,"Love Song for Bobby Long, A (2004)",Drama,None
30850,"Merchant of Venice, The (2004)",Drama,None
30883,Fat Albert (2004),Comedy|Fantasy,None
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,None
30892,In the Realms of the Unreal (2004),Animation|Documentary,None
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,None
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,None
30994,Little Miss Marker (1980),Comedy|Drama,None
31000,Sweet Liberty (1986),Comedy,None
31030,I Remember Mama (1948),Children|Drama,None
31038,Smooth Talk (1985),Drama|Romance,None
31049,Out Cold (1989),Comedy|Thriller,None
31083,Man Trouble (1992),Comedy|Romance,None
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,None
31101,Stander (2003),Action|Crime|Drama,None
31114,Imaginary Heroes (2004),Comedy|Drama,None
31116,Sergeant York (1941),Drama|War,None
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,None
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,None
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,None
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,None
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,None
31221,Elektra (2005),Action|Adventure|Crime|Drama,None
31223,Racing Stripes (2005),Children|Comedy,None
31225,Coach Carter (2005),Drama,None
31260,Boys Town (1938),Drama,None
31297,Gold Diggers of 1935 (1935),Comedy|Musical,None
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,None
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,None
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,None
31410,"Downfall (Untergang, Der) (2004)",Drama|War,None
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,None
31422,Are We There Yet? (2005),Children|Comedy,None
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,None
31427,Hide and Seek (2005),Horror|Mystery|Thriller,None
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,None
31433,"Wedding Date, The (2005)",Comedy|Romance,None
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,None
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,None
31445,Employee of the Month (2004),Comedy|Drama,None
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,None
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,None
31553,Double Dragon (1994),Action|Adventure|Sci-Fi,None
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,None
31610,Purple Butterfly (Zi hudie) (2003),Drama,None
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,None
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,None
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,None
31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,None
31685,Hitch (2005),Comedy|Romance,None
31692,Uncle Nino (2003),Comedy,None
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,None
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,None
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,None
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,None
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,None
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,None
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,None
31851,Sons of the Desert (1933),Comedy,None
31867,Man of the House (2005),Action|Comedy,None
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,None
31903,Zelary (2003),Drama|Romance,None
31909,Dr. Giggles (1992),Comedy|Horror,None
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,None
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,None
31925,Royal Flash (1975),Adventure|Comedy|Romance,None
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,None
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,None
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,None
32011,Cursed (2005),Horror|Thriller,None
32017,"Pacifier, The (2005)",Action|Comedy,None
32019,Be Cool (2005),Comedy|Crime|Musical,None
32022,Gunner Palace (2004),Documentary|War,None
32029,Hostage (2005),Action|Crime|Drama|Thriller,None
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,None
32058,Class Action (1991),Drama,None
32060,"Cat and the Canary, The (1927)",Horror|Mystery,None
32116,"Oh, God! You Devil (1984)",Comedy,None
32139,"Agony and the Ecstasy, The (1965)",Drama,None
32160,Twentieth Century (1934),Comedy,None
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,None
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,None
32234,Julia (1977),Drama,None
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,None
32289,Ice Princess (2005),Children|Comedy|Drama,None
32291,Melinda and Melinda (2004),Comedy|Drama,None
32294,Milk and Honey (2003),Drama,None
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,None
32298,Guess Who (2005),Comedy|Romance,None
32300,D.E.B.S. (2004),Action|Comedy,None
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,None
32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,None
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,None
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,None
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,None
32440,If Looks Could Kill (1991),Action|Comedy,None
32442,Greedy (1994),Comedy,None
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,None
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,None
32469,We're No Angels (1955),Comedy|Crime|Drama,None
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,None
32515,Walker (1987),Adventure|Drama|War|Western,None
32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,None
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,None
32584,"Ballad of Jack and Rose, The (2005)",Drama,None
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,None
32589,Beauty Shop (2005),Comedy,None
32596,Sahara (2005),Action|Adventure|Comedy,None
32598,Fever Pitch (2005),Comedy|Romance,None
32600,Eros (2004),Drama,None
32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,None
32632,Electra Glide in Blue (1973),Action|Crime,None
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,None
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,None
32659,Tanguy (2001),Comedy,None
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,None
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,None
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,None
32770,Brothers (Brødre) (2004),Drama,None
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,None
32862,With Six You Get Eggroll (1968),Comedy|Romance,None
32875,Holiday (Jour de fête) (1949),Comedy,None
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,None
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,None
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,None
32914,Carrie (2002),Drama|Horror|Thriller,None
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,None
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,None
33085,"Amityville Horror, The (2005)",Horror|Thriller,None
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,None
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,None
33126,"Frisco Kid, The (1979)",Comedy|Western,None
33132,State Property 2 (2005),Action|Crime|Drama,None
33138,Palindromes (2004),Adventure|Comedy|Drama,None
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,None
33148,King's Ransom (2005),Comedy|Crime,None
33154,Enron: The Smartest Guys in the Room (2005),Documentary,None
33158,xXx: State of the Union (2005),Action|Crime|Thriller,None
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,None
33164,House of Wax (2005),Horror|Thriller,None
33166,Crash (2004),Crime|Drama,None
33171,Mysterious Skin (2004),Drama|Mystery,None
33188,Mischief (1985),Comedy|Romance,None
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,None
33237,San Francisco (1936),Drama|Musical|Romance,None
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,None
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,None
33312,"Cocoanuts, The (1929)",Comedy|Musical,None
33421,Dear Wendy (2005),Drama,None
33435,Los Angeles Plays Itself (2003),Documentary,None
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,None
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,None
33495,Kicking & Screaming (2005),Comedy,None
33499,Monster-in-Law (2005),Comedy|Romance,None
33558,"Snow Walker, The (2003)",Adventure|Drama,None
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,None
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,None
33629,Airborne (1993),Adventure|Comedy,None
33639,Mad Hot Ballroom (2005),Children|Documentary,None
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,None
33646,"Longest Yard, The (2005)",Comedy|Drama,None
33649,Saving Face (2004),Comedy|Drama|Romance,None
33660,Cinderella Man (2005),Drama|Romance,None
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,None
33672,Lords of Dogtown (2005),Action|Comedy|Drama,None
33677,Rock School (2005),Documentary,None
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,None
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,None
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,None
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,None
33779,Eddie Izzard: Dress to Kill (1999),Comedy,None
33781,Quo Vadis (1951),Drama|Romance,None
33794,Batman Begins (2005),Action|Crime|IMAX,None
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,None
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,None
33826,Saint Ralph (2004),Comedy|Drama,None
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,None
33834,Land of the Dead (2005),Action|Horror|Thriller,None
33836,Bewitched (2005),Comedy|Fantasy|Romance,None
33838,Rize (2005),Documentary,None
33880,Me and You and Everyone We Know (2005),Comedy|Drama,None
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,None
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,None
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,None
33966,Cop and ½ (1993),Comedy,None
34018,At the Circus (1939),Comedy|Musical,None
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,None
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,None
34129,Rebound (2005),Comedy,None
34143,Dark Water (2005),Drama|Horror|Thriller,None
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,None
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,None
34153,Murderball (2005),Documentary,None
34162,Wedding Crashers (2005),Comedy|Romance,None
34164,Happy Endings (2005),Comedy|Drama,None
34271,Hustle & Flow (2005),Crime|Drama,None
34292,Hardware (1990),Action|Horror|Sci-Fi,None
34312,"Calcium Kid, The (2004)",Comedy,None
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,None
34321,Bad News Bears (2005),Children|Comedy,None
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,None
34326,Last Days (2005),Drama,None
34330,November (2004),Drama|Mystery,None
34332,Sky High (2005),Action|Adventure|Children|Comedy,None
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,None
34336,Must Love Dogs (2005),Comedy|Romance,None
34338,"Aristocrats, The (2005)",Comedy|Documentary,None
34359,Georgy Girl (1966),Comedy,None
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,None
34405,Serenity (2005),Action|Adventure|Sci-Fi,None
34437,Broken Flowers (2005),Comedy|Drama,None
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,None
34482,"Browning Version, The (1951)",Drama,None
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,None
34523,The Chumscrubber (2005),Comedy|Drama,None
34528,Junebug (2005),Comedy|Drama,None
34530,Deuce Bigalow: European Gigolo (2005),Comedy,None
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,None
34534,Four Brothers (2005),Action|Crime|Drama,None
34536,The Great Raid (2005),Action|Drama|War,None
34540,Pretty Persuasion (2005),Comedy|Drama,None
34542,Grizzly Man (2005),Documentary,None
34800,Private Resort (1985),Comedy,None
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,None
35015,Duma (2005),Adventure|Drama,None
35347,Animal Farm (1954),Animation|Drama,None
35807,"Teahouse of the August Moon, The (1956)",Comedy,None
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,None
35957,Red Eye (2005),Horror|Thriller,None
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,None
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,None
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,None
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,None
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,None
36477,"Baxter, The (2005)",Comedy|Drama|Romance,None
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,None
36517,"Constant Gardener, The (2005)",Drama|Thriller,None
36519,Transporter 2 (2005),Action|Crime|Thriller,None
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,None
36527,Proof (2005),Drama,None
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,None
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,None
36535,Everything Is Illuminated (2005),Comedy|Drama,None
36537,Thumbsucker (2005),Comedy|Drama,None
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,None
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,None
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,None
37211,Go West (1940),Comedy|Musical|Western,None
37240,Why We Fight (2005),Documentary,None
37380,Doom (2005),Action|Horror|Sci-Fi,None
37382,Domino (2005),Crime|Drama|Thriller,None
37384,Waiting... (2005),Comedy,None
37386,Aeon Flux (2005),Action|Sci-Fi,None
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,None
37475,"Unfinished Life, An (2005)",Drama,None
37477,"Man, The (2005)",Action|Comedy|Crime,None
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,None
37545,Woyzeck (1979),Drama,None
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,None
37727,Flightplan (2005),Action|Drama|Thriller,None
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,None
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,None
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,None
37736,Oliver Twist (2005),Drama,None
37739,"Greatest Game Ever Played, The (2005)",Drama,None
37741,Capote (2005),Crime|Drama,None
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,None
37844,Roll Bounce (2005),Comedy|Drama|Romance,None
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,None
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,None
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,None
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,None
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,None
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,None
38164,"All This, and Heaven Too (1940)",Drama|Romance,None
38198,Darwin's Nightmare (2004),Documentary,None
38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,None
38304,No Direction Home: Bob Dylan (2005),Documentary,None
38388,Goal! The Dream Begins (Goal!) (2005),Drama,None
38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,None
38798,In Her Shoes (2005),Comedy|Drama,None
38886,"Squid and the Whale, The (2005)",Comedy|Drama,None
38992,Two for the Money (2005),Drama,None
39183,Brokeback Mountain (2005),Drama|Romance,None
39231,Elizabethtown (2005),Comedy|Drama|Romance,None
39234,North Country (2005),Drama,None
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,None
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,None
39381,"Proposition, The (2005)",Crime|Drama|Western,None
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,None
39414,Shopgirl (2005),Comedy|Drama|Romance,None
39427,Stay (2005),Thriller,None
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,None
39444,"Weather Man, The (2005)",Comedy|Drama,None
39446,Saw II (2005),Horror|Thriller,None
39449,Prime (2005),Comedy|Drama|Romance,None
39516,Don't Move (Non ti muovere) (2004),Drama,None
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,None
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,None
39869,Manderlay (2005),Drama,None
40148,Revolver (2005),Crime|Drama|Thriller,None
40278,Jarhead (2005),Action|Drama|War,None
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,None
40412,Dead Man's Shoes (2004),Crime|Thriller,None
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,None
40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,None
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,None
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,None
40581,Just Friends (2005),Comedy|Romance,None
40583,Syriana (2005),Drama|Thriller,None
